timestamp,lane_1_vehicles,lane_2_vehicles,lane_3_vehicles,lane_4_vehicles,ambulance_lane_1,ambulance_lane_2,ambulance_lane_3,ambulance_lane_4,action_index,activated_lane,green_time,reason_for_action,avg_reward,avg_loss,avg_q_value
2025-11-02T11:54:38.455175,10,2,8,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 10,-2.50,0.0000,0.00
2025-11-02T11:54:50.568462,8,0,6,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,2.10,0.0000,0.00
2025-11-02T11:55:02.588940,5,3,8,4,0,0,0,0,7,3,12.0,Congestion | Vehicles: 8,4.00,0.0000,0.00
2025-11-02T11:55:14.670967,8,3,8,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,-2.50,0.0000,0.00
2025-11-02T11:57:45.544764,9,5,8,9,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-3.10,0.0000,0.00
2025-11-02T11:57:57.964939,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,1.40,0.0000,0.00
2025-11-02T11:58:09.973011,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T11:58:22.055527,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T11:58:34.154037,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T11:58:46.204822,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T11:58:58.308107,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T11:59:10.412074,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T11:59:22.511299,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T11:59:34.616626,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T11:59:46.717532,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T11:59:58.817152,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:00:10.826504,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:00:22.842649,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:00:34.946379,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:00:47.079467,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:00:59.187867,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:01:11.280230,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:01:23.391578,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:01:35.482161,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:01:47.586432,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:01:59.690775,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:02:11.702638,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:02:23.815246,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:02:35.918007,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:02:48.027296,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:03:00.125281,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:03:12.221120,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:03:24.229969,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:03:36.342071,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:03:48.369866,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:12:51.560599,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:13:03.890387,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:13:15.945382,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:13:27.948654,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:13:40.038727,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:13:52.136432,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:14:04.241070,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:14:16.301173,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:14:28.410253,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:14:40.514286,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:14:52.517727,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:15:04.620201,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:15:16.672895,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:15:28.782126,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:15:40.884785,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:15:52.986427,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:16:05.006290,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:16:17.056652,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:16:29.149669,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:16:41.252285,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:16:53.352909,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:17:05.446703,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:17:17.523066,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:17:29.623303,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:17:41.724132,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:17:53.826495,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:18:05.928931,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:18:17.986304,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:18:30.088665,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:18:42.190916,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:18:54.302619,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:19:06.397348,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:19:18.467184,7,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:45:43.727567,0,0,0,0,0,0,0,0,0,1,8.0,Default (All lanes empty),0.00,0.0000,0.00
2025-11-02T12:45:55.748523,7,3,7,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 7,-52.30,0.0000,0.00
2025-11-02T12:46:07.821452,9,4,9,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.70,0.0000,0.00
2025-11-02T12:46:19.869935,10,4,10,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 10,-2.90,0.0000,0.00
2025-11-02T12:46:31.945792,7,3,7,4,0,0,0,0,1,1,12.0,Congestion | Vehicles: 7,3.90,0.0000,0.00
2025-11-02T12:46:44.033817,11,2,11,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 11,-3.00,0.0000,0.00
2025-11-02T12:46:56.141976,7,1,9,10,0,0,0,0,10,4,12.0,Congestion | Vehicles: 10,5.30,0.0000,0.00
2025-11-02T12:47:08.197260,10,0,7,11,0,0,0,0,10,4,12.0,Congestion | Vehicles: 11,-2.80,0.0000,0.00
2025-11-02T12:47:20.286066,8,3,7,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,7.60,0.0000,0.00
2025-11-02T12:47:32.417552,8,4,8,4,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,-2.40,0.0000,0.00
2025-11-02T12:47:44.498166,7,3,7,8,0,0,0,0,10,4,12.0,Congestion | Vehicles: 8,-0.50,0.0000,0.00
2025-11-02T12:47:56.562997,8,0,9,10,0,0,0,0,10,4,12.0,Congestion | Vehicles: 10,-2.70,0.0000,0.00
2025-11-02T12:48:08.676290,9,4,7,4,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,9.60,0.0000,0.00
2025-11-02T12:48:20.790922,9,3,11,6,0,0,0,0,7,3,12.0,Congestion | Vehicles: 11,-2.90,0.0000,0.00
2025-11-02T12:48:32.810338,7,4,8,6,0,0,0,0,7,3,12.0,Congestion | Vehicles: 8,3.50,0.0000,0.00
2025-11-02T12:48:44.850263,11,3,11,4,0,0,0,0,1,1,12.0,Congestion | Vehicles: 11,-2.90,0.0000,0.00
2025-11-02T12:48:56.885031,8,3,8,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,3.40,0.0000,0.00
2025-11-02T12:49:08.902941,9,1,9,10,0,0,0,0,10,4,12.0,Congestion | Vehicles: 10,-2.90,0.0000,0.00
2025-11-02T12:49:20.919337,10,1,11,8,0,0,0,0,7,3,12.0,Congestion | Vehicles: 11,1.00,0.0000,0.00
2025-11-02T12:49:32.955782,10,1,10,8,0,0,0,0,1,1,12.0,Congestion | Vehicles: 10,-0.90,0.0000,0.00
2025-11-02T12:49:45.009307,6,3,6,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 6,5.90,0.0000,0.00
2025-11-02T12:49:57.019891,8,4,9,11,0,0,0,0,10,4,12.0,Congestion | Vehicles: 11,-3.20,0.0000,0.00
2025-11-02T12:50:09.117045,7,3,8,4,0,0,0,0,7,3,12.0,Congestion | Vehicles: 8,11.80,0.0000,0.00
2025-11-02T12:50:21.129268,7,2,8,3,0,0,0,0,7,3,12.0,Congestion | Vehicles: 8,-2.00,0.0000,0.00
2025-11-02T12:50:33.201795,5,0,6,4,0,0,0,0,7,3,12.0,Congestion | Vehicles: 6,2.50,0.0000,0.00
2025-11-02T12:50:45.269961,7,3,9,4,0,0,0,0,7,3,12.0,Congestion | Vehicles: 9,-2.30,0.0000,0.00
2025-11-02T12:50:57.297414,8,4,8,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-0.90,0.0000,0.00
2025-11-02T12:51:09.314486,10,3,10,9,0,0,0,0,1,1,12.0,Congestion | Vehicles: 10,-3.20,0.0000,0.00
2025-11-02T12:51:21.437228,11,0,11,9,0,0,0,0,1,1,12.0,Congestion | Vehicles: 11,-3.10,0.0000,0.00
2025-11-02T12:51:33.563154,8,2,7,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,3.60,0.0000,0.00
2025-11-02T12:51:45.695765,8,6,6,8,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,-2.80,0.0000,0.00
2025-11-02T12:51:57.780909,9,0,8,4,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.10,0.0000,0.00
2025-11-02T12:52:09.898339,9,4,9,3,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.50,0.0000,0.00
2025-11-02T12:52:22.029013,7,3,8,7,0,0,0,0,7,3,12.0,Congestion | Vehicles: 8,1.50,0.0000,0.00
2025-11-02T12:52:34.111692,8,1,8,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,-2.30,0.0000,0.00
2025-11-02T12:52:46.145575,11,3,11,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 11,-3.10,0.0000,0.00
2025-11-02T12:52:58.180464,7,5,10,3,0,0,0,0,7,3,12.0,Congestion | Vehicles: 10,5.50,0.0000,0.00
2025-11-02T12:53:10.214343,8,1,8,8,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,1.50,0.0000,0.00
2025-11-02T12:53:22.254839,10,3,9,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 10,-2.70,0.0000,0.00
2025-11-02T12:53:34.381723,8,3,10,5,0,0,0,0,7,3,12.0,Congestion | Vehicles: 10,1.40,0.0000,0.00
2025-11-02T12:53:46.487444,8,4,7,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,3.40,0.0000,0.00
2025-11-02T12:53:58.631437,9,2,9,9,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.90,0.0000,0.00
2025-11-02T12:54:10.721661,11,3,11,9,0,0,0,0,1,1,12.0,Congestion | Vehicles: 11,-3.40,0.0000,0.00
2025-11-02T12:54:22.779177,7,0,7,10,0,0,0,0,10,4,12.0,Congestion | Vehicles: 10,5.60,0.0000,0.00
2025-11-02T12:54:34.865107,9,4,7,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,3.30,0.0000,0.00
2025-11-02T12:54:46.899939,9,3,9,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.60,0.0000,0.00
2025-11-02T12:54:58.916266,8,4,9,6,0,0,0,0,7,3,12.0,Congestion | Vehicles: 9,-0.70,0.0000,0.00
2025-11-02T12:55:10.967569,6,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,1.50,0.0000,0.00
2025-11-02T12:55:23.034581,10,1,9,9,0,0,0,0,1,1,12.0,Congestion | Vehicles: 10,-2.90,0.0000,0.00
2025-11-02T12:55:35.116998,5,4,12,6,0,0,0,0,7,3,12.0,Congestion | Vehicles: 12,7.30,0.0000,0.00
2025-11-02T12:55:47.208856,8,2,8,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,5.60,0.0000,0.00
2025-11-02T12:55:59.323593,7,3,9,4,0,0,0,0,7,3,12.0,Congestion | Vehicles: 9,-0.30,0.0000,0.00
2025-11-02T12:56:11.461208,9,3,8,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-0.60,0.0000,0.00
2025-11-02T12:56:23.585475,10,3,9,3,0,0,0,0,1,1,12.0,Congestion | Vehicles: 10,-2.50,0.0000,0.00
2025-11-02T12:56:35.612810,8,3,9,4,0,0,0,0,7,3,12.0,Congestion | Vehicles: 9,1.60,0.0000,0.00
2025-11-02T12:56:48.072668,12,2,10,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 12,-2.90,0.0000,0.00
2025-11-02T12:57:00.306499,8,4,6,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,5.50,0.0000,0.00
2025-11-02T12:57:12.382456,10,3,9,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 10,-2.80,0.0000,0.00
2025-11-02T12:57:24.435960,10,3,12,10,0,0,0,0,7,3,12.0,Congestion | Vehicles: 12,-3.50,0.0000,0.00
2025-11-02T12:57:36.550965,8,3,7,10,0,0,0,0,10,4,12.0,Congestion | Vehicles: 10,7.20,0.0000,0.00
2025-11-02T12:57:48.613538,6,1,5,8,0,0,0,0,10,4,12.0,Congestion | Vehicles: 8,2.00,0.0000,0.00
2025-11-02T12:58:00.699905,7,3,8,8,0,0,0,0,7,3,12.0,Congestion | Vehicles: 8,-2.60,0.0000,0.00
2025-11-02T12:58:12.790563,8,3,9,7,0,0,0,0,7,3,12.0,Congestion | Vehicles: 9,-2.70,0.0000,0.00
2025-11-02T12:58:24.819960,11,3,11,8,0,0,0,0,1,1,12.0,Congestion | Vehicles: 11,-3.30,0.0000,0.00
2025-11-02T12:58:36.875018,8,1,10,5,0,0,0,0,7,3,12.0,Congestion | Vehicles: 10,3.60,0.0000,0.00
2025-11-02T12:58:48.946829,9,4,11,4,0,0,0,0,7,3,12.0,Congestion | Vehicles: 11,-2.80,0.0000,0.00
2025-11-02T12:59:01.019474,7,3,8,3,0,0,0,0,7,3,12.0,Congestion | Vehicles: 8,3.90,0.0000,0.00
2025-11-02T12:59:13.139801,7,2,9,10,0,0,0,0,10,4,12.0,Congestion | Vehicles: 10,-2.80,0.0000,0.00
2025-11-02T12:59:25.261777,7,3,4,11,0,0,0,0,10,4,12.0,Congestion | Vehicles: 11,-2.50,0.0000,0.00
2025-11-02T12:59:37.368014,8,2,8,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,9.70,0.0000,0.00
2025-11-02T12:59:49.715196,9,3,8,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.70,0.0000,0.00
2025-11-02T13:00:01.843185,8,2,8,2,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,0.00,0.0000,0.00
2025-11-02T13:00:13.879678,8,3,8,4,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,-2.30,0.0000,0.00
2025-11-02T13:00:25.960498,9,3,9,8,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.90,0.0000,0.00
2025-11-02T13:00:38.021895,8,3,8,4,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,-0.30,0.0000,0.00
2025-11-02T13:00:50.146078,8,2,8,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,-2.50,0.0000,0.00
2025-11-02T13:01:02.251319,9,1,8,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.30,0.0000,0.00
2025-11-02T13:01:14.438346,12,3,7,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 12,-2.90,0.0000,0.00
2025-11-02T13:01:26.473000,7,3,6,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 7,7.70,0.0000,0.00
2025-11-02T13:01:38.593502,8,3,8,10,0,0,0,0,10,4,12.0,Congestion | Vehicles: 10,-2.90,0.0000,0.00
2025-11-02T13:01:50.659375,9,2,8,8,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,1.30,0.0000,0.00
2025-11-02T13:02:02.706560,8,4,9,8,0,0,0,0,7,3,12.0,Congestion | Vehicles: 9,-0.90,0.0000,0.00
2025-11-02T13:02:14.730797,10,3,10,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 10,-3.00,0.0000,0.00
2025-11-02T13:02:26.731044,8,4,10,4,0,0,0,0,7,3,12.0,Congestion | Vehicles: 10,1.40,0.0000,0.00
2025-11-02T13:02:38.798284,12,3,7,3,0,0,0,0,1,1,12.0,Congestion | Vehicles: 12,3.50,0.0000,0.00
2025-11-02T13:02:50.839858,5,4,8,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,11.40,0.0000,0.00
2025-11-02T13:03:02.937338,8,3,8,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.80,0.0000,0.00
2025-11-02T13:03:15.001258,9,3,10,3,0,0,0,0,7,3,12.0,Congestion | Vehicles: 10,9.50,0.0000,0.00
2025-11-02T13:03:27.101739,9,2,8,4,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,1.70,0.0000,0.00
2025-11-02T13:03:39.155813,7,2,7,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 7,1.80,0.0000,0.00
2025-11-02T13:03:51.174711,8,0,8,12,0,0,0,0,10,4,12.0,Congestion | Vehicles: 12,-2.80,0.0000,0.00
2025-11-02T13:04:03.238906,10,1,8,8,0,0,0,0,1,1,12.0,Congestion | Vehicles: 10,5.30,0.0000,0.00
2025-11-02T13:04:15.332544,7,2,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,3.50,0.0000,0.00
2025-11-02T13:04:27.435302,11,3,9,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 11,5.20,0.0000,0.00
2025-11-02T13:04:39.553230,7,4,6,3,0,0,0,0,1,1,12.0,Congestion | Vehicles: 7,6.00,0.0000,0.00
2025-11-02T13:04:51.631410,8,2,9,9,0,0,0,0,7,3,12.0,Congestion | Vehicles: 9,-2.80,0.0000,0.00
2025-11-02T13:05:03.679545,7,4,8,7,0,0,0,0,7,3,12.0,Congestion | Vehicles: 8,-0.60,0.0000,0.00
2025-11-02T13:05:15.727249,7,3,8,3,0,0,0,0,7,3,12.0,Congestion | Vehicles: 8,-2.10,0.0000,0.00
2025-11-02T13:05:27.821759,8,2,10,4,0,0,0,0,7,3,12.0,Congestion | Vehicles: 10,-2.40,0.0000,0.00
2025-11-02T13:05:39.906894,8,0,9,5,0,0,0,0,7,3,12.0,Congestion | Vehicles: 9,-0.20,0.0000,0.00
2025-11-02T13:05:51.953810,8,0,9,10,0,0,0,0,10,4,12.0,Congestion | Vehicles: 10,-2.70,0.0000,0.00
2025-11-02T13:06:03.991865,7,1,6,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-0.30,0.0000,0.00
2025-11-02T13:06:16.042409,6,3,4,7,0,0,0,0,10,4,12.0,Congestion | Vehicles: 7,2.00,0.0000,0.00
2025-11-02T13:06:28.077313,6,4,9,5,0,0,0,0,7,3,12.0,Congestion | Vehicles: 9,1.60,0.0000,0.00
2025-11-02T13:06:40.161431,9,3,9,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.80,0.0000,0.00
2025-11-02T13:06:52.219130,8,4,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-0.80,0.0000,0.00
2025-11-02T13:07:04.332038,11,3,7,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 11,3.30,0.0000,0.00
2025-11-02T13:07:16.394414,7,2,5,3,0,0,0,0,1,1,12.0,Congestion | Vehicles: 7,6.30,0.0000,0.00
2025-11-02T13:07:28.437686,9,0,9,4,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.20,0.0000,0.00
2025-11-02T13:07:40.470537,7,1,11,5,0,0,0,0,7,3,12.0,Congestion | Vehicles: 11,1.60,0.0000,0.00
2025-11-02T13:07:52.554004,9,3,8,10,0,0,0,0,10,4,12.0,Congestion | Vehicles: 10,3.00,0.0000,0.00
2025-11-02T13:08:04.594071,8,3,8,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-0.80,0.0000,0.00
2025-11-02T13:08:16.616323,10,4,8,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 10,1.10,0.0000,0.00
2025-11-02T13:08:28.690955,11,3,9,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 11,-3.00,0.0000,0.00
2025-11-02T13:08:40.760300,8,4,9,3,0,0,0,0,7,3,12.0,Congestion | Vehicles: 9,3.60,0.0000,0.00
2025-11-02T13:08:52.774179,5,3,6,10,0,0,0,0,10,4,12.0,Congestion | Vehicles: 10,3.60,0.0000,0.00
2025-11-02T13:09:04.866082,6,2,8,7,0,0,0,0,7,3,12.0,Congestion | Vehicles: 8,3.70,0.0000,0.00
2025-11-02T13:09:16.885189,11,0,9,3,0,0,0,0,1,1,12.0,Congestion | Vehicles: 11,-2.30,0.0000,0.00
2025-11-02T13:09:28.914887,6,0,9,3,0,0,0,0,7,3,12.0,Congestion | Vehicles: 9,8.20,0.0000,0.00
2025-11-02T13:09:41.030951,10,0,8,4,0,0,0,0,1,1,12.0,Congestion | Vehicles: 10,-0.20,0.0000,0.00
2025-11-02T13:09:53.107440,5,3,7,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,7.60,0.0000,0.00
2025-11-02T13:10:05.171736,7,3,8,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.70,0.0000,0.00
2025-11-02T13:10:17.204365,10,3,10,8,0,0,0,0,1,1,12.0,Congestion | Vehicles: 10,-1.10,0.0000,0.00
2025-11-02T13:19:14.576935,8,4,7,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,1.50,0.0000,0.00
2025-11-02T13:19:26.934565,8,4,7,6,0,0,0,0,1,1,12.0,Congestion | Vehicles: 8,-2.50,0.0000,0.00
2025-11-02T13:19:38.983738,6,3,6,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,1.60,0.0000,0.00
2025-11-02T13:19:51.053572,9,3,9,9,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-3.00,0.0000,0.00
2025-11-02T13:20:03.096113,9,0,9,5,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.30,0.0000,0.00
2025-11-02T13:20:15.118517,6,2,6,4,0,0,0,0,1,1,12.0,Congestion | Vehicles: 6,4.20,0.0000,0.00
2025-11-02T13:20:27.222740,6,4,7,7,0,0,0,0,7,3,12.0,Congestion | Vehicles: 7,-2.40,0.0000,0.00
2025-11-02T13:20:39.275143,6,6,6,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-0.70,0.0000,0.00
2025-11-02T13:20:51.316375,10,3,10,11,0,0,0,0,10,4,12.0,Congestion | Vehicles: 11,-3.40,0.0000,0.00
2025-11-02T13:21:03.361430,9,0,9,7,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,5.50,0.0000,0.00
2025-11-02T13:21:15.444705,5,3,5,7,0,0,0,0,10,4,12.0,Congestion | Vehicles: 7,6.00,0.0000,0.00
2025-11-02T13:21:27.462293,8,3,8,9,0,0,0,0,10,4,12.0,Congestion | Vehicles: 9,-2.80,0.0000,0.00
2025-11-02T13:21:39.580173,9,1,9,9,0,0,0,0,1,1,12.0,Congestion | Vehicles: 9,-2.80,0.0000,0.00
2025-11-02T13:21:51.675463,7,3,7,4,0,0,0,0,1,1,12.0,Congestion | Vehicles: 7,1.90,0.0000,0.00
